200	2	8.294966666666665E-7	1.2308666666666665E-7	
200	3	1.55072E-6	1.2838333333333333E-7	
200	4	1.3115233333333334E-6	1.5929666666666666E-7	
200	5	2.0070433333333333E-6	1.9746333333333332E-7	
200	6	1.6515200000000001E-6	2.4326333333333334E-7	
200	7	2.3056166666666667E-6	2.9219E-7	
200	8	1.986673333333333E-6	3.758466666666667E-7	
200	9	3.2618399999999997E-6	5.330033333333334E-7	
200	10	3.4186800000000003E-6	8.979133333333333E-7	
200	11	4.008316666666666E-6	8.643566666666668E-7	
200	12	3.755523333333334E-6	1.2038600000000002E-6	
200	13	4.858156666666666E-6	1.3498066666666668E-6	
200	14	3.9791533333333345E-6	1.4007433333333332E-6	
200	15	4.851803333333333E-6	1.6001533333333333E-6	
200	16	4.040636666666667E-6	1.6668033333333335E-6	
200	17	5.524906666666667E-6	2.1667166666666666E-6	
200	18	5.100223333333333E-6	2.468143333333333E-6	
200	19	6.968359999999999E-6	3.04271E-6	
200	20	5.5938600000000005E-6	2.875573333333333E-6	
200	21	7.953836666666666E-6	3.6048333333333336E-6	
200	22	7.47198E-6	4.298803333333333E-6	
200	23	1.011869E-5	5.0976399999999995E-6	
200	24	9.534896666666666E-6	5.739976666666666E-6	
200	25	1.1366976666666667E-5	6.195843333333333E-6	
200	26	9.07094E-6	5.950489999999999E-6	
200	27	1.1841283333333333E-5	6.831653333333333E-6	
200	28	1.1917303333333333E-5	7.981023333333333E-6	
200	29	1.4061863333333335E-5	8.888116666666666E-6	
200	30	1.3632883333333333E-5	1.0171103333333335E-5	
200	31	1.7434756666666664E-5	1.1611256666666666E-5	
200	32	1.5800293333333332E-5	1.2468076666666666E-5	
200	33	1.7483343333333333E-5	1.207991E-5	
200	34	1.776605E-5	1.4091463333333334E-5	
200	35	2.0924206666666665E-5	1.5550840000000003E-5	
200	36	2.0057913333333332E-5	1.6591006666666667E-5	
200	37	2.473476E-5	1.7833036666666665E-5	
200	38	2.174866E-5	1.8884523333333335E-5	
200	39	3.3051746666666666E-5	2.5871779999999997E-5	
200	40	2.7069430000000008E-5	2.3688879999999998E-5	
200	41	3.420733E-5	2.735956333333334E-5	
200	42	3.0503586666666665E-5	2.7554489999999998E-5	
200	43	3.7589689999999996E-5	3.120117000000001E-5	
200	44	3.6102206666666664E-5	3.2849890000000005E-5	
200	45	3.623817666666667E-5	3.145071333333333E-5	
200	46	3.3176043333333336E-5	3.1603030000000004E-5	
200	47	4.192288333333333E-5	3.731977E-5	
200	48	3.811197333333333E-5	3.694461666666666E-5	
200	49	4.596210666666667E-5	4.141681E-5	
200	50	4.268116666666667E-5	4.295112333333333E-5	
200	51	5.302786666666667E-5	4.8951053333333334E-5	
200	52	5.362975E-5	5.3451543333333336E-5	
200	53	5.525636666666667E-5	5.205477333333333E-5	
200	54	5.04002E-5	5.052904666666666E-5	
200	55	5.3029953333333327E-5	5.068110666666667E-5	
200	56	5.192216666666666E-5	4.1481159999999996E-5	
200	57	6.605121000000001E-5	4.8295446666666664E-5	
200	58	6.572036333333334E-5	5.3834133333333334E-5	
200	59	7.066721333333333E-5	5.292138000000001E-5	
200	60	6.017983666666667E-5	4.920893E-5	
200	61	6.805536666666667E-5	5.242560333333333E-5	
200	62	6.760640666666667E-5	5.6115916666666666E-5	
200	63	8.062140666666666E-5	6.285073333333334E-5	
200	64	7.704152666666667E-5	6.443834E-5	
200	65	8.802406E-5	6.887660666666667E-5	
200	66	8.712618E-5	7.415658333333334E-5	
200	67	8.868235666666666E-5	6.984057666666666E-5	
200	68	9.266276000000001E-5	7.822083333333332E-5	
200	69	1.0302011666666667E-4	8.114505E-5	
200	70	9.157460999999999E-5	7.854073000000001E-5	
200	71	1.0457328333333335E-4	9.320040666666665E-5	
200	72	1.0845979666666666E-4	1.0221065333333333E-4	
200	73	1.1987653999999999E-4	1.0812904666666667E-4	
200	74	1.2135521333333332E-4	1.055235E-4	
200	75	1.3007648666666668E-4	1.0583853666666668E-4	
200	76	1.2991257333333332E-4	1.1254850666666666E-4	
200	77	1.2806467333333334E-4	1.0722841666666667E-4	
200	78	1.2575347666666666E-4	1.0939095666666664E-4	
200	79	1.4125398999999999E-4	1.1346928666666665E-4	
200	80	1.4871651E-4	1.2381088E-4	
200	81	1.4349286666666668E-4	1.2830263E-4	
200	82	1.5546884666666668E-4	1.5011461333333333E-4	
200	83	1.6577361666666665E-4	1.3926634E-4	
200	84	1.724867133333333E-4	1.5426761E-4	
200	85	1.740152166666667E-4	1.5729885333333333E-4	
200	86	1.7857610999999997E-4	1.7184228666666668E-4	
200	87	1.8846978333333334E-4	1.5951787333333333E-4	
200	88	1.8439699E-4	1.667338E-4	
200	89	2.0868612333333335E-4	1.9212764999999998E-4	
200	90	1.955855033333333E-4	2.0279543999999998E-4	
200	91	2.161036266666667E-4	1.8484223E-4	
200	92	1.9954180666666667E-4	1.8246395666666668E-4	
200	93	2.1288271999999998E-4	1.8581267999999996E-4	
200	94	2.0994963000000002E-4	1.932709133333333E-4	
200	95	2.2920435333333332E-4	2.0064880333333336E-4	
200	96	2.3484012999999996E-4	2.1596956333333334E-4	
200	97	2.5691078000000003E-4	2.2739067333333335E-4	
200	98	2.470116433333334E-4	2.303035066666666E-4	
200	99	2.4931219000000007E-4	2.2194796333333336E-4	
200	100	2.6939117666666666E-4	2.4892297666666665E-4	
200	101	2.9846759E-4	2.6579229E-4	
200	102	2.8866577000000003E-4	2.6894487333333335E-4	
200	103	3.331892433333333E-4	2.9587068999999995E-4	
200	104	3.0088070666666665E-4	2.8069643E-4	
200	105	3.1957115000000004E-4	2.861011766666667E-4	
200	106	3.1165745E-4	2.9005534999999996E-4	
200	107	3.3513731333333335E-4	3.029652466666667E-4	
200	108	3.314557066666666E-4	3.092146666666666E-4	
200	109	3.467168933333333E-4	3.573898066666667E-4	
